nose L eyes dist,nose R eyes dist,ear dist,ear dist X,ear dist Y,shoulders dist,shoulders dist X,hips dist,hips dist X,hips dist Y,ankles dist,elbow dist,knee dist,gran truth
4.89311790466309,4.290974140167241,14.3823852539062,14.3824,0.0,36.4354248046875,36.4354,23.0917987823486,23.0119,1.9193,13.0453758239746,48.027774810790994,18.4438438415527,0.0
10.020143508911099,8.25061988830566,25.5512046813965,24.8936,5.7598,65.0121002197266,64.1488,40.7702293395996,40.2126,6.7197,26.1618957519531,75.7685546875,30.65327835083011,0.0
12.4337635040283,3.0103182792663596,17.1457901000977,17.1189,0.96,37.090911865234396,37.0909,24.8944034576416,24.7273,2.8799,24.1593742370605,50.5516548156738,17.8990726470947,0.0
3.94570851325989,4.77573013305664,11.4151000976563,11.4151,0.0,32.3569984436035,32.3428,21.0150775909424,20.9277,1.9147,17.0036315917969,43.7684669494629,16.8649272918701,0.0
10.386333465576199,10.3863410949707,27.989961624145497,27.8413,2.8809,67.4496917724609,67.2031,42.1769371032715,41.2819,8.6427,37.6443328857422,85.7080383300781,25.3470401763916,0.0
9.57574081420898,3.92981028556824,16.2253322601318,16.197,0.9591,36.3191680908203,36.205,24.790349960327106,24.7718,0.9591,20.5746765136719,48.628726959228494,23.896203994751,0.0
6.91048622131348,2.69492149353027,9.53405284881592,9.4859,0.957,22.7662353515625,22.7662,15.177490234375,15.1775,0.0,6.09498929977417,35.1109466552734,10.6085996627808,0.0
10.6692390441895,5.15965461730957,22.9794025421143,22.8993,1.9175,50.0669021606445,49.6151,36.7106590270996,36.2571,5.7526,44.146724700927706,61.897632598877,36.2698745727539,0.0
3.4547073841095,3.9440319538116495,15.3029174804688,15.3029,0.0,35.4009895324707,35.38800000000001,23.9876766204834,23.9109,1.9178,20.1902694702148,47.82177734375,21.2373008728027,0.0
52.392448425293,7.73364591598511,41.2699584960938,41.27,0.0,98.36502075195308,97.8962,59.356330871582,57.58600000000001,14.3884,28.870735168457,117.14152526855499,47.0982513427734,0.0
4.88544797897339,11.578332901001,21.1034259796143,21.0817,0.9581,53.67093658447271,53.6624,33.538970947265604,33.539,0.0,6.775873184204099,71.1172561645508,28.3124942779541,0.0
8.84118270874023,8.25195693969727,23.9210205078125,23.921,0.0,61.508373260498104,61.2378,35.4551582336426,35.4031,1.921,24.4039459228516,78.9357833862305,19.383403778076197,0.0
3.44632625579834,4.04529619216919,12.3154296875,12.3154,0.0,23.6835632324219,23.6836,15.2785186767578,15.1575,1.9192,10.287983894348098,34.1177444458008,10.420715332031303,0.0
3.9559223651886,4.78852128982544,16.245660781860398,16.2173,0.9598,36.867958068847706,36.2506,23.214675903320302,22.895,3.8392,23.054935455322298,47.721031188964794,12.438638687133801,0.0
15.933833122253402,5.58620357513428,23.9234924316406,23.9235,0.0,57.544162750244105,57.4163,36.3763389587402,36.3637,0.9584,20.711595535278303,80.6623611450195,30.7567291259766,0.0
26.8646221160889,4.28408145904541,18.0678806304932,18.0424,0.96,35.7720375061035,35.1351,22.790344238281197,22.7903,0.0,33.0165023803711,54.3395004272461,6.751623630523679,0.0
11.6214952468872,3.44791150093079,18.118581771850604,18.0166,1.9196,36.993839263916,36.9814,24.7288608551025,24.6542,1.9197,17.5755176544189,49.9028396606445,23.258277893066396,0.0
5.84490299224854,6.794918060302732,18.1236267089844,18.1236,0.0,47.780826568603494,47.6938,25.0969390869141,24.8008,3.8444,26.646286010742198,62.00932312011721,17.4101657867432,0.0
3.44182515144348,7.83526372909546,13.433422088622999,13.2964,1.9135,31.3561515808105,31.3416,19.9675140380859,19.9446,0.9567,13.538246154785199,43.688232421875,16.1456909179687,0.0
16.7397155761719,7.7323784828186,26.902610778808604,26.8341,1.9186,61.464382171630895,60.3767,39.8624877929687,39.2928,6.7153,8.24696350097656,75.18743896484379,5.161591529846191,0.0
6.07038068771362,7.90981578826904,25.9151821136475,25.8974,0.9599,60.0923194885254,59.4681,38.3665161132812,38.3665,0.0,44.1469650268555,84.1550598144531,36.4608497619629,0.0
21.6600494384766,6.1422324180603,30.7243347167969,30.7243,0.0,71.07591247558591,71.05,47.046600341796896,47.0466,0.0,20.3994960784912,95.0727081298828,38.512912750244105,0.0
5.76081848144531,8.843668937683109,23.0719337463379,22.9919,1.9203,54.6773796081543,53.6476,35.56264114379879,35.4458,2.8804,43.9609985351563,71.5126953125,36.7189903259277,0.0
3.03614139556885,4.069244384765629,8.18706607818604,7.6634,2.8811,9.76982593536377,9.5792,8.138575553894041,5.7476,5.7621,0.95794677734375,3.9501752853393595,11.215481758117699,0.0
6.122192859649661,4.779799461364751,19.2930526733398,19.077,2.8791,43.88769149780271,43.8772,28.7600116729736,28.6155,2.8791,18.5252590179443,56.285465240478494,21.9385986328125,0.0
11.204220771789599,121.627006530762,35.5760040283203,35.524,1.922,81.97064208984379,81.6093,59.5345802307129,59.5268,0.9609,86.9193496704102,102.65707397460899,48.2771492004395,0.0
5.597773551940921,5.42590141296387,19.1477661132813,19.1478,0.0,42.3001861572266,42.1252,30.6966991424561,30.6365,1.9219,13.0261058807373,56.058284759521506,18.1904296875,0.0
9.56901264190674,6.76213502883911,25.763381958007802,25.7634,0.0,62.052604675293,62.023,37.655460357666,37.2138,5.7505,37.471004486084,82.2009582519531,35.884361267089794,0.0
7.486920356750491,6.43927717208862,26.8065528869629,26.7375,1.9223,62.3786506652832,61.1144,38.9867362976074,37.2416,11.5338,0.96112060546875,85.25311279296879,23.783964157104503,0.0
7.30879878997803,6.07273006439209,23.822311401367198,23.8029,0.9611,56.5763053894043,56.1749,37.5776481628418,37.1326,5.7664,43.5603103637695,65.87161254882811,37.1822853088379,0.0
14.553359031677198,7.45393562316895,21.8746032714844,21.8746,0.0,53.2945137023926,53.26,32.5631828308105,32.3364,3.8365,41.5168609619141,61.8196411132813,28.4707908630371,0.0
6.74923944473267,4.04956722259522,18.0615558624268,18.035999999999998,0.9597,41.7677612304688,41.7678,27.6788864135742,27.5287,2.8789999999999996,6.74924993515015,54.184783935546896,19.5655841827393,0.0
6.9744086265564,5.5767536163330105,15.233197212219201,15.203,0.9586,31.3707294464111,31.3561,21.938064575195302,21.8541,1.9173,57.1700439453125,37.12367630004879,39.749298095703104,0.0
4.78200054168701,4.277844905853272,13.3876953125,13.3877,0.0,23.9257488250732,23.9066,11.4751586914063,11.4752,0.0,32.6427726745605,33.5920600891113,9.98399162292481,0.0
4.894408226013179,11.654553413391099,24.9250469207764,24.9066,0.96,57.604793548584006,57.4767,37.01689910888671,36.4019,6.7196,49.5419845581055,78.5573196411133,38.7081413269043,0.0
7.48173379898071,6.13437366485596,24.855543136596694,24.837,0.9598,53.5295753479004,53.4951,35.3580322265625,35.345,0.9598,34.6002349853516,67.8853073120117,30.383081436157198,0.0
10.2137241363525,2.6920371055603,15.1821975708008,15.152,0.9565,35.9987945556641,35.9861,23.752210617065398,23.675,1.913,26.8492031097412,45.466236114502,18.3952655792236,0.0
3.0349335670471205,3.03495287895203,9.5991735458374,9.551,0.9602,26.7600936889648,26.7429,17.2987060546875,17.1918,1.9205,16.315954208374,37.3601951599121,16.6848297119141,0.0
6.14099264144897,13.4434299468994,20.1365985870361,20.1137,0.9599,45.0264663696289,45.0162,30.6644401550293,30.6494,0.9599,50.642391204834006,61.4189567565918,40.137977600097706,0.0
3.0366425514221205,3.0366425514221205,14.3268270492554,14.2946,0.9611,29.5576515197754,29.541999999999998,19.083541870117198,19.0593,0.9611,9.578062057495119,39.083534240722706,13.7401390075684,0.0
15.184906005859402,19.7554149627686,30.795330047607397,30.6602,2.8819,71.8597717285156,71.8598,44.1158599853516,44.074,1.9213,4.28712749481201,85.2789993286133,34.612884521484396,0.0
25.30350875854489,16.955846786499,24.9012622833252,24.8828,0.96,60.2927856445313,60.2928,34.5064888000488,34.453,1.92,7.3076958656311,67.32821655273439,9.760986328125,0.0
6.42469358444214,6.8989162445068395,19.0010986328125,19.0011,0.0,45.642936706543,45.6026,27.817663192749,27.5515,3.8386,2.85015869140625,50.38940811157229,19.597553253173803,0.0
7.72972297668457,6.97836637496948,25.3013534545898,24.843000000000004,4.794,49.8928909301758,47.7751,37.8098182678223,36.3091,10.5468,58.3170852661133,64.8660354614258,50.2994194030762,0.0
13.3642578125,4.27317810058594,17.2093372344971,17.1826,0.9592,38.183563232421896,38.1836,25.77392578125,25.7739,0.0,21.700391769409197,48.6840209960937,7.873974800109861,0.0
3.02967596054077,3.02967596054077,11.3964109420776,11.356,0.9594,25.5509033203125,25.5509,18.0058631896973,17.9803,0.9594,13.5823488235474,39.9306755065918,16.116163253784197,0.0
10.188590049743699,8.250109672546388,35.6568031311035,35.3315,4.8058,83.0822982788086,83.0767,54.6413497924805,54.4296,4.8058,65.771484375,105.254814147949,44.96200942993161,0.0
5.8406548500061,6.06917381286621,18.1219635009766,18.0965,0.9604,47.63199615478521,47.6223,36.307373046875,36.1929,2.8812,65.73175048828121,63.9294357299805,43.2457504272461,0.0
3.4357070922851602,4.762080669403081,1.34513235092163,0.9466,0.9557,17.2777214050293,17.0382,4.74936056137085,3.7863,2.8671,18.8667392730713,25.8929061889648,9.51376342773438,0.0
6.06494045257568,5.1634817123413095,14.342529296875,14.3425,0.0,38.2586708068848,38.2466,23.2665672302246,22.948,3.837,20.731409072876,55.3392753601074,16.7016181945801,0.0
35.1892585754395,12.211856842041,37.4536170959473,37.4044,1.9197,89.5249404907227,89.195,48.90546798706061,47.9543,9.5982,59.5398178100586,124.91745758056601,23.594066619873,0.0
16.3777809143066,5.16241312026978,23.960144042968803,23.9601,0.0,59.544807434082,59.4212,37.3901596069336,37.3779,0.9586,30.2623691558838,74.9767074584961,35.667732238769496,0.0
4.77905797958374,12.7098169326782,16.218580245971697,16.1903,0.9577,35.3547019958496,35.2378,21.9045715332031,21.9046,0.0,19.7002773284912,50.5573577880859,17.249382019043,0.0
5.83718299865723,5.16590452194214,19.2288513183594,19.1328,1.9194,43.1450614929199,43.0489,25.1671142578125,24.8726,3.8388,29.6714687347412,45.39200592041021,18.277271270752,0.0
27.0596752166748,18.4116535186768,26.731554031372102,26.7143,0.9613,64.9060134887695,64.8775,41.9905891418457,41.9796,0.9613,36.48650360107421,83.9404830932617,27.775997161865202,0.0
13.3660078048706,19.4118213653564,31.7334098815918,31.6753,1.9192,70.0762100219727,70.0696,46.163055419921896,46.0732,2.8788,38.6248931884766,84.73419189453129,28.8596305847168,0.0
3.41433882713318,2.13553309440613,11.343469619751,11.3029,0.9583,28.3222484588623,28.2573,17.9986972808838,17.8964,1.9166,13.1488914489746,40.502166748046896,16.041160583496097,0.0
6.345829010009768,2.68761038780212,10.4186716079712,10.3746,0.9572,24.5404052734375,24.5217,17.0035266876221,16.9766,0.9572,15.113051414489698,35.954315185546896,14.2760791778564,0.0
9.577189445495607,8.24516105651856,31.93696975708011,31.5747,4.7967,61.7148017883301,61.2357,38.320404052734396,38.2723,1.9187,0.0,80.7375717163086,26.9447860717773,0.0
18.5660247802734,6.06088781356812,25.8568496704102,25.7857,1.9174,60.4408988952637,60.1666,39.3433494567871,39.156,3.8347,55.59497451782229,77.4117660522461,38.7100372314453,0.0
3.8363189697265603,4.28926801681519,19.2085914611816,19.1846,0.9591,38.560573577880895,38.3693,24.958435058593697,24.94,0.9591,7.491345405578611,52.7912445068359,17.2662353515625,0.0
13.7117462158203,20.435377120971697,24.8421802520752,24.7681,1.9175,60.2061653137207,60.015,40.05587005615239,40.0099,1.9175,36.258758544921896,79.1603317260742,39.803718566894496,0.0
6.923535823822019,5.173331260681152,28.753982543945302,28.7379,0.9611,69.3311386108398,68.0129,40.6731109619141,39.2751,10.5721,23.1880989074707,94.5806198120117,43.30769348144529,0.0
7.4881591796875,16.5657920837402,21.1346435546875,21.1129,0.9581,49.985912322998,49.9032,30.7246017456055,30.7097,0.9582,17.683452606201197,64.87412261962889,14.8965282440186,0.0
9.46856117248535,8.23614978790283,25.815677642822298,25.7443,1.9189,62.9377326965332,62.9304,37.1985931396484,37.1862,0.9594,33.0335006713867,80.299934387207,28.201477050781197,0.0
10.2232875823975,3.42721319198608,13.273681640625,13.2737,0.0,28.4436340332031,28.4436,18.0143127441406,18.0143,0.0,11.1243543624878,37.0877685546875,13.752586364746099,0.0
18.1073226928711,3.0303630828857404,13.3235473632813,13.3235,0.0,26.66428565979,26.647,19.1300258636475,19.0336,1.918,14.861803054809599,38.3680992126465,14.781611442565902,0.0
7.49625301361084,19.3159484863281,25.0292797088623,24.9556,1.9195,59.493614196777294,58.5494,33.648727416992195,33.5939,1.9195,43.8568115234375,70.793098449707,21.2032794952393,0.0
7.47088861465454,8.21250915527344,25.709411621093803,25.7094,0.0,56.2126388549805,56.1799,36.18359375,36.1836,0.0,51.8508377075195,72.37355041503909,14.5701551437378,0.0
4.2748894691467285,26.755762100219695,15.20068359375,15.2007,0.0,33.25146484375,33.2515,22.9811687469482,22.801,2.8721,24.0577735900879,49.10546875,25.668981552124,0.0
6.1275634765625,4.05742311477661,19.0933246612549,19.0692,0.9592,43.901008605957,43.8591,25.761272430419893,25.7434,0.9592,8.68542385101318,61.5019760131836,14.8075551986694,0.0
14.525144577026401,5.5703411102294895,19.959194183349602,19.9362,0.9574,43.680324554443395,43.6698,29.4296569824219,29.4297,0.0,27.7819118499756,56.9686508178711,19.2029037475586,0.0
3.03317594528198,3.03319501876831,0.9527587890625,0.9528,0.0,9.04579830169678,8.5752,9.04574108123779,8.5751,2.8797,41.373100280761705,5.796759128570559,9.04579830169678,0.0
9.44431781768799,8.12494945526123,24.1927375793457,23.8863,3.8384,61.897365570068395,61.148999999999994,39.594387054443395,39.1735,5.7577,46.34562683105471,75.3568496704102,24.8603858947754,0.0
6.4204421043396,5.15634679794312,18.085281372070305,18.0853,0.0,40.9298248291016,40.9298,25.717981338501,25.7001,0.9584,47.621543884277294,57.5250015258789,7.68712663650513,0.0
5.8278059959411594,6.781262874603269,19.2240810394287,19.2002,0.958,31.7381858825684,31.6803,21.2069129943848,21.1202,1.916,50.43942642211911,35.8418617248535,34.939395904541,0.0
5.56942272186279,4.771673679351808,18.055612564086896,18.0302,0.9574,41.8527488708496,41.7541,24.0309619903564,23.7239,3.8295,11.5505027770996,58.39070129394529,15.9199886322021,0.0
5.1641640663147,13.327630043029801,15.382014274597196,15.3521,0.9589,33.596389770507805,33.5827,23.048091888427702,23.0281,0.9589,15.619256019592301,44.1476821899414,16.3397731781006,0.0
7.732415676116941,7.49064207077026,27.812072753906303,27.8121,0.0,70.03610229492189,70.0098,42.4693031311035,42.1977,4.7955,33.4024047851562,92.06768798828129,36.101348876953104,0.0
3.45727896690369,8.19985294342041,14.4304208755493,14.3986,0.9584,32.650787353515604,32.6367,18.263324737548803,18.2382,0.9584,19.7767715454102,46.5612869262695,3.45728731155395,0.0
8.97302627563477,4.28089904785156,15.1652221679688,15.1652,0.0,32.240291595459,32.226,21.9891719818115,21.7999,2.8787,9.003106117248539,41.880542755127,31.2209815979004,0.0
3.95540547370911,4.057612895965581,15.248779296875,15.2488,0.0,32.4036865234375,32.4037,20.967041015625,20.967,0.0,44.216705322265604,41.6940879821777,28.655786514282198,0.0
3.9565246105194105,3.0331039428710898,12.3414916992188,12.3415,0.0,29.4295654296875,29.4296,19.083759307861303,18.9869,1.9205,5.1204776763916,45.65938568115229,13.2908325195313,0.0
23.518774032592802,9.57894325256348,29.6326580047607,29.6171,0.9593,67.94118499755861,67.8327,44.1151733398438,43.948,3.8373,32.955066680908196,88.4178466796875,40.22947311401371,0.0
4.78727722167969,5.15374898910522,11.4514770507813,11.4515,0.0,23.9339065551758,23.8572,17.4155693054199,17.1771,2.8724,54.2673416137695,32.459865570068395,17.2038478851318,0.0
10.8155431747437,5.15573978424072,19.10392761230469,19.0799,0.9579,42.074089050293004,41.9758,30.901346206665,30.5279,4.7897,30.474046707153306,59.7728271484375,5.82625150680542,0.0
7.4756803512573216,9.86739826202393,22.87060546875,22.8706,0.0,51.46794128417971,51.459,32.4142456054687,32.4,0.9601,11.960957527160597,65.75311279296871,24.9433403015137,0.0
8.68372344970703,7.73132562637329,2.1441631317138703,0.9587,1.9179,61.7197380065918,61.3536,43.4049301147461,43.1393,4.7948,45.469352722168,2.14414954185486,39.118278503418004,0.0
5.576037406921389,14.9341821670532,20.9725036621094,20.9725,0.0,46.72135925292971,46.7115,31.458801269531197,31.4588,0.0,19.912467956543,59.112213134765604,25.898754119873,0.0
6.78239297866821,3.0376770496368395,25.8494873046875,25.8495,0.0,51.921825408935604,51.699,39.5459022521973,39.2529,4.8048,36.248020172119105,69.889404296875,33.728382110595696,0.0
6.0584282875061,4.27992296218872,15.2262020111084,15.196,0.9588,37.05263137817379,37.0402,22.9747257232666,22.7939,2.8765,14.1802892684937,52.7963981628418,16.1741962432861,0.0
3.84149169921875,6.14091920852661,0.0,0.0,0.0,24.931772232055696,24.9133,16.736263275146502,16.2894,3.8415,51.100048065185604,33.5509185791016,16.9824390411377,0.0
5.1693582534789995,3.96002411842346,24.8276214599609,24.809,0.9608,53.0407218933105,52.4808,34.6852836608887,34.351,4.8043,8.22766494750977,68.8896942138672,27.33232307434081,0.0
8.227856636047362,6.12127447128296,21.8753089904785,21.8542,0.9597,51.3906402587891,51.3099,32.320461273193395,32.3062,0.9597,22.7327823638916,65.5697708129883,27.9719734191895,0.0
6.14553260803223,6.14557075500488,19.1504516601562,19.1505,0.0,44.4218673706055,44.0459,28.725646972656197,28.7256,0.0,24.7429370880127,62.97676849365229,25.9244041442871,0.0
9.59170055389404,7.49001216888428,27.8196830749512,27.7533,1.9208,66.9976043701172,66.9907,41.1626319885254,41.1514,0.9604,44.05005264282229,87.6158905029297,27.8388290405273,0.0
17.1120014190674,8.83616352081299,30.17946434021,29.6241,5.7628,71.06297302246091,67.8488,44.2815933227539,43.0027,10.5652,65.0551223754883,84.527946472168,40.3193206787109,0.0
4.76029396057129,4.76029396057129,14.1646118164063,14.1646,0.0,29.289117813110398,29.2735,18.9103088378906,18.8861,0.9564,20.1061153411865,42.4937133789063,13.3579349517822,0.0
6.7792263031005895,5.7522888183593786,22.39137840271,22.0605,3.8349,35.591335296630895,34.5296,22.452075958252,21.1014,7.6697,76.3774032592773,51.1538963317871,25.897216796875,0.0
14.904911041259801,6.1479215621948216,24.0025939941406,24.0026,0.0,48.04358291625979,48.0052,31.69795608520511,31.6834,0.9602,25.128324508667003,58.7627563476562,24.0217609405518,0.0
7.476740837097171,6.12889957427979,34.421539306640604,34.3678,1.9221,77.3336715698242,77.3277,45.864086151123104,45.8238,1.9221,4.899328231811519,109.937538146973,21.4717426300049,0.0
4.29076957702637,4.29079675674439,9.589111328125,9.5891,0.0,23.97265625,23.9727,18.21923828125,18.2192,0.0,0.0,34.5206909179687,13.458934783935499,0.0
3.02325844764709,8.12650680541992,10.4538269042969,10.4538,0.0,24.7090759277344,24.7091,15.235722541809098,15.2057,0.9567,9.00851726531982,30.9481544494629,8.5531005859375,0.0
8.14815139770508,7.50076341629028,28.8064346313477,28.7904,0.9608,65.25820922851561,65.2582,39.767036437988295,39.3469,5.7651,38.3554649353027,98.84701538085942,32.619152069091804,0.0
4.89566946029663,4.78922700881958,11.600012779235804,11.4399,1.9208,27.121603012085,26.6931,18.1386032104492,18.1132,0.9604,34.4676551818848,36.84482955932621,3.9323723316192596,0.0
6.04981470108032,11.1234283447266,17.1161823272705,17.0894,0.9574,37.02700805664061,37.027,21.0835571289063,20.887,2.872,17.7563247680664,53.8606567382813,7.5953063964843786,0.0
9.87161922454834,8.12484931945801,25.1269836425781,24.8318,3.8399,63.7615814208984,63.0348,41.0329246520996,40.113,8.6397,39.628044128418004,75.3295822143555,27.9619960784912,0.0
14.357195854187,0.956451416015625,12.33203125,12.332,0.0,27.576379776001,27.5099,18.124849319458,18.0236,1.9129,11.5429744720459,36.060050964355504,14.515623092651401,0.0
6.12365579605103,5.408739566802981,18.1487426757813,18.1487,0.0,39.174777984619105,39.1631,23.879943847656197,23.8799,0.0,34.5007667541504,50.63447189331061,21.990381240844695,0.0
5.59816646575928,4.799951553344731,20.172832489013697,20.15,0.9603,47.1048393249512,47.0167,30.1302509307861,29.7452,4.8013,31.5840854644775,64.54575347900389,21.4588832855225,0.0
8.8307409286499,7.4812445640564,29.631896972656197,29.6319,0.0,71.69654846191409,71.6901,42.450099945068395,42.0581,5.7556,52.1187019348145,92.73902130126949,26.1111793518066,0.0
8.12886333465576,7.47869729995728,32.502349853515604,32.4882,0.9604,76.5391616821289,76.4427,44.12210845947271,43.9545,3.8419,62.25402450561521,105.73876953125,37.1676483154297,0.0
5.83046531677246,5.75146484375,25.0337600708008,24.868,2.8757,56.4638328552246,56.4313,35.4410514831543,35.3892,1.9171,13.541379928588901,73.6726531982422,26.322025299072298,0.0
4.04150485992432,3.4409849643707298,11.415991783142099,11.3758,0.9572,27.508113861084,27.4915,17.090482711792,17.0637,0.9572,16.690803527832,38.9143028259277,11.3757934570313,0.0
3.02333569526672,6.8984479904174805,12.3082885742188,12.3083,0.0,26.5101318359375,26.5101,17.0690898895264,17.0422,0.9571,13.5442562103271,39.949058532714794,7.5743408203125,0.0
6.43599128723145,5.42102575302124,17.2158203125,17.2158,0.0,42.0830688476562,42.0831,28.7091751098633,28.6931,0.9601,20.519090652465803,57.45841979980471,23.3005313873291,0.0
5.16525793075562,4.28873872756958,15.4278106689453,15.308,1.9191,30.6310005187988,30.616,20.183179855346697,20.0917,1.9191,9.58539772033691,38.2699584960937,21.0703220367432,0.0
8.23315334320068,7.72151660919189,24.779081344604503,24.7605,0.9595,60.9791793823242,60.949,38.0932006835937,38.0932,0.0,27.890367507934602,75.25848388671879,24.7791442871094,0.0
8.82025909423828,9.46489238739014,3.03325438499451,0.9522,2.8799,65.00640869140629,64.7507,40.723781585693395,39.9931,7.6797,22.853210449218697,76.3947982788086,28.8233985900879,0.0
2.1396026611328103,2.1396026611328103,9.62779140472412,9.4343,1.9204,23.605291366577106,23.5858,16.0671081542969,16.0384,0.9602,9.434326171875,35.74213409423829,12.3021783828735,0.0
3.9587016105651895,9.44428253173828,24.2725524902344,23.9667,3.8409,53.774349212646506,52.7268,36.4799690246582,36.4294,1.9205,36.543098449706996,73.10166931152341,33.8951606750488,0.0
